     PID         DATE      TIME      ELAPSED    CPU    MEM       RSS     VSIZE
   11951   2015-02-27  21:57:39        00:01  130.7    0.5     80136   4471028
   11951   2015-02-27  21:57:40        00:02  132.7    1.0    164988   4507936
   11951   2015-02-27  21:57:41        00:03   45.4    1.3    216556   4533496
   11951   2015-02-27  21:57:42        00:04    2.6    1.3    216564   4533496
   11951   2015-02-27  21:57:43        00:05    0.9    1.3    216564   4533496
   11951   2015-02-27  21:57:44        00:07    1.1    1.3    216548   4531924
   11951   2015-02-27  21:57:46        00:08    1.1    1.3    216548   4531924
   11951   2015-02-27  21:57:47        00:09    1.0    1.3    216552   4531924
   11951   2015-02-27  21:57:48        00:10    1.0    1.3    216560   4531924
   11951   2015-02-27  21:57:49        00:11    2.0    1.3    216608   4531924
   11951   2015-02-27  21:57:50        00:12    1.1    1.3    216608   4531924
   11951   2015-02-27  21:57:51        00:13    1.1    1.3    216608   4531924
   11951   2015-02-27  21:57:52        00:14    1.6    1.3    216616   4531924
   11951   2015-02-27  21:57:53        00:15    1.1    1.3    216616   4531924
   11951   2015-02-27  21:57:54        00:16    1.2    1.3    216632   4531924
   11951   2015-02-27  21:57:55        00:17    1.1    1.3    216632   4531924
   11951   2015-02-27  21:57:56        00:18   16.6    1.3    217512   4531924
   11951   2015-02-27  21:57:57        00:19  487.2    1.8    303824   4556848
   11951   2015-02-27  21:57:58        00:20  482.9    2.2    364424   4547372
   11951   2015-02-27  21:57:59        00:21  591.6    2.5    421540   4551944
   11951   2015-02-27  21:58:00        00:22  441.0    2.9    488668   4551944
   11951   2015-02-27  21:58:01        00:23  615.3    3.3    549212   4552384
   11951   2015-02-27  21:58:02        00:24  476.2    3.4    568300   4557080
   11951   2015-02-27  21:58:03        00:25  484.2    3.7    624732   4554808
   11951   2015-02-27  21:58:04        00:26  501.1    4.0    676220   4554808
   11951   2015-02-27  21:58:05        00:27  440.9    4.1    683960   4554808
   11951   2015-02-27  21:58:06        00:28  428.0    4.1    684164   4554808
   11951   2015-02-27  21:58:07        00:29  437.4    4.1    684288   4554808
   11951   2015-02-27  21:58:08        00:30  464.2    4.1    683904   4553372
   11951   2015-02-27  21:58:09        00:31  433.0    4.1    684112   4553372
   11951   2015-02-27  21:58:10        00:32  427.7    4.1    687332   4553372
   11951   2015-02-27  21:58:11        00:33  442.8    4.1    687336   4553372
   11951   2015-02-27  21:58:12        00:34  430.1    4.1    687336   4553372
   11951   2015-02-27  21:58:13        00:35  430.6    4.1    687400   4553372
   11951   2015-02-27  21:58:14        00:36  442.7    4.1    687436   4553372
   11951   2015-02-27  21:58:15        00:37  445.0    4.1    687436   4553372
   11951   2015-02-27  21:58:16        00:38  424.0    4.2    696528   4553372
   11951   2015-02-27  21:58:17        00:39  427.4    4.2    696568   4553372
   11951   2015-02-27  21:58:18        00:40  444.5    4.2    696576   4553372
   11951   2015-02-27  21:58:19        00:41  456.8    4.2    696588   4553372
   11951   2015-02-27  21:58:20        00:42  446.7    4.2    696620   4553372
   11951   2015-02-27  21:58:21        00:43  456.0    4.2    698120   4553372
   11951   2015-02-27  21:58:22        00:45  433.2    4.2    699304   4553796
   11951   2015-02-27  21:58:24        00:46  428.7    4.2    699304   4553796
   11951   2015-02-27  21:58:25        00:47  437.3    4.2    699340   4553796
   11951   2015-02-27  21:58:26        00:48  435.9    4.2    699344   4553796
   11951   2015-02-27  21:58:27        00:49  451.4    4.2    699352   4553796
   11951   2015-02-27  21:58:28        00:50  397.1    4.2    699964   4553796
   11951   2015-02-27  21:58:29        00:51  422.1    4.2    699992   4553796
   11951   2015-02-27  21:58:30        00:52  430.5    4.2    700000   4553796
   11951   2015-02-27  21:58:31        00:53  441.5    4.2    700012   4553796
   11951   2015-02-27  21:58:32        00:54  419.6    4.2    700020   4553796
   11951   2015-02-27  21:58:33        00:55  496.6    4.2    700848   4553796
   11951   2015-02-27  21:58:34        00:56  432.8    4.2    700856   4553796
   11951   2015-02-27  21:58:35        00:57  434.2    4.2    700872   4553796
   11951   2015-02-27  21:58:36        00:58  441.6    4.2    700872   4553796
   11951   2015-02-27  21:58:37        00:59  445.2    4.2    700896   4553796
   11951   2015-02-27  21:58:38        01:00  419.4    4.2    700908   4553796
   11951   2015-02-27  21:58:39        01:01  403.3    4.2    701672   4553796
   11951   2015-02-27  21:58:40        01:02  429.8    4.2    701712   4553796
   11951   2015-02-27  21:58:41        01:03  428.8    4.2    701752   4553796
   11951   2015-02-27  21:58:42        01:04  433.4    4.2    701752   4553796
   11951   2015-02-27  21:58:43        01:05  438.7    4.2    701768   4553796
   11951   2015-02-27  21:58:44        01:06  441.1    4.2    701836   4553796
   11951   2015-02-27  21:58:45        01:07  452.0    4.2    701884   4553796
   11951   2015-02-27  21:58:46        01:08  427.6    4.2    701892   4553796
   11951   2015-02-27  21:58:47        01:09  433.5    4.2    701928   4553796
   11951   2015-02-27  21:58:48        01:10  430.0    4.2    701968   4553796
