     PID         DATE      TIME      ELAPSED    CPU    MEM       RSS     VSIZE
   14935   2015-02-27  22:48:23        00:01   58.6    0.3     47140   4456996
   14935   2015-02-27  22:48:24        00:02  124.3    0.7    121668   4485872
   14935   2015-02-27  22:48:25        00:03  158.6    1.3    220432   4532396
   14935   2015-02-27  22:48:26        00:04    5.3    1.3    214124   4525124
   14935   2015-02-27  22:48:27        00:05    1.0    1.3    214128   4525124
   14935   2015-02-27  22:48:28        00:06    1.2    1.3    214132   4525124
   14935   2015-02-27  22:48:29        00:07    1.0    1.3    214132   4525124
   14935   2015-02-27  22:48:30        00:08    1.1    1.3    214132   4525124
   14935   2015-02-27  22:48:31        00:09    1.2    1.3    214144   4525124
   14935   2015-02-27  22:48:32        00:10    1.0    1.3    214148   4525124
   14935   2015-02-27  22:48:34        00:12    1.0    1.3    214136   4523552
   14935   2015-02-27  22:48:35        00:13    1.3    1.3    214136   4523552
   14935   2015-02-27  22:48:36        00:14    4.4    1.3    214140   4523552
   14935   2015-02-27  22:48:37        00:15    1.2    1.3    214144   4523552
   14935   2015-02-27  22:48:38        00:16    1.4    1.3    214160   4523552
   14935   2015-02-27  22:48:39        00:17    1.1    1.3    214172   4523552
   14935   2015-02-27  22:48:40        00:18    1.4    1.3    214176   4523552
   14935   2015-02-27  22:48:41        00:19  249.4    1.4    230928   4530984
   14935   2015-02-27  22:48:42        00:20  636.8    1.8    301512   4540256
   14935   2015-02-27  22:48:43        00:21  462.9    2.3    382648   4539384
   14935   2015-02-27  22:48:44        00:22  462.5    2.6    436776   4543820
   14935   2015-02-27  22:48:45        00:23  446.3    3.0    507704   4543820
   14935   2015-02-27  22:48:46        00:24  504.7    3.9    649880   4563340
   14935   2015-02-27  22:48:47        00:25  546.9    3.9    654160   4573568
   14935   2015-02-27  22:48:48        00:26  433.2    3.9    648128   4568616
   14935   2015-02-27  22:48:49        00:27  421.8    3.9    649876   4568656
   14935   2015-02-27  22:48:50        00:28  337.4    4.1    683904   4568656
   14935   2015-02-27  22:48:51        00:29  428.7    4.1    684020   4568656
   14935   2015-02-27  22:48:52        00:30  428.8    4.1    686428   4569696
   14935   2015-02-27  22:48:53        00:31  416.6    4.1    686568   4569696
   14935   2015-02-27  22:48:54        00:32  423.4    4.1    687448   4569696
   14935   2015-02-27  22:48:55        00:33  423.4    4.1    687460   4569696
   14935   2015-02-27  22:48:56        00:34  422.1    4.1    687588   4569696
   14935   2015-02-27  22:48:57        00:35  426.3    4.1    688584   4569696
   14935   2015-02-27  22:48:58        00:36  423.4    4.1    688592   4569696
   14935   2015-02-27  22:48:59        00:37  446.9    4.1    689104   4568396
   14935   2015-02-27  22:49:00        00:38  461.5    4.1    689924   4569392
   14935   2015-02-27  22:49:01        00:39  486.1    4.1    691276   4569392
   14935   2015-02-27  22:49:02        00:40  421.4    4.1    691296   4569392
   14935   2015-02-27  22:49:03        00:41  438.2    4.1    691296   4569392
   14935   2015-02-27  22:49:04        00:42  440.3    4.1    691548   4569392
   14935   2015-02-27  22:49:05        00:43  428.9    4.1    691564   4569392
   14935   2015-02-27  22:49:06        00:44  415.0    4.1    691588   4569392
   14935   2015-02-27  22:49:07        00:45  434.0    4.1    691592   4569392
   14935   2015-02-27  22:49:08        00:46  409.6    4.1    691612   4569392
   14935   2015-02-27  22:49:09        00:47  443.1    4.1    691648   4569392
   14935   2015-02-27  22:49:10        00:48  430.6    4.1    691652   4569392
   14935   2015-02-27  22:49:11        00:49  398.1    4.1    691764   4569392
   14935   2015-02-27  22:49:13        00:51  437.8    4.1    691764   4569392
   14935   2015-02-27  22:49:14        00:52  458.6    4.1    691828   4569392
   14935   2015-02-27  22:49:15        00:53  396.5    4.1    692428   4569392
   14935   2015-02-27  22:49:16        00:54  455.1    4.1    692452   4569392
   14935   2015-02-27  22:49:17        00:55  435.7    4.1    692460   4569392
   14935   2015-02-27  22:49:18        00:56  428.4    4.1    692932   4569392
   14935   2015-02-27  22:49:19        00:57  438.7    4.1    692944   4569392
   14935   2015-02-27  22:49:20        00:58  457.8    4.1    692972   4569392
   14935   2015-02-27  22:49:21        00:59  446.2    4.1    693580   4569392
   14935   2015-02-27  22:49:22        01:00  434.3    4.1    693660   4569392
   14935   2015-02-27  22:49:23        01:01  438.7    4.1    693664   4569392
   14935   2015-02-27  22:49:24        01:02  449.5    4.1    693876   4569392
   14935   2015-02-27  22:49:25        01:03  451.5    4.1    693900   4569392
   14935   2015-02-27  22:49:26        01:04  436.9    4.1    693948   4569392
   14935   2015-02-27  22:49:27        01:05  432.6    4.1    694136   4569392
   14935   2015-02-27  22:49:28        01:06  397.3    4.1    694168   4569392
   14935   2015-02-27  22:49:29        01:07  442.4    4.1    694212   4569392
   14935   2015-02-27  22:49:30        01:08  450.6    4.1    694212   4569392
   14935   2015-02-27  22:49:31        01:09  428.0    4.1    694252   4569392
   14935   2015-02-27  22:49:32        01:10  435.4    4.1    694252   4569392
   14935   2015-02-27  22:49:33        01:11  441.7    4.1    694280   4569392
   14935   2015-02-27  22:49:34        01:12  452.2    4.1    694284   4569392
   14935   2015-02-27  22:49:35        01:13  438.9    4.1    694504   4569392
   14935   2015-02-27  22:49:36        01:14  448.4    4.1    694504   4569392
   14935   2015-02-27  22:49:37        01:15  432.0    4.1    694544   4569392
   14935   2015-02-27  22:49:38        01:16  452.1    4.1    694588   4569392
   14935   2015-02-27  22:49:39        01:17  434.0    4.1    694640   4569392
   14935   2015-02-27  22:49:40        01:18  432.7    4.1    694688   4569392
   14935   2015-02-27  22:49:41        01:19  444.5    4.1    694728   4569392
   14935   2015-02-27  22:49:42        01:20  464.1    4.1    694860   4569392
   14935   2015-02-27  22:49:43        01:21  420.6    4.1    694940   4569220
   14935   2015-02-27  22:49:44        01:22  443.0    4.1    694980   4569220
   14935   2015-02-27  22:49:45        01:23  438.7    4.1    694980   4569220
   14935   2015-02-27  22:49:46        01:24  426.5    4.1    694980   4569220
   14935   2015-02-27  22:49:47        01:25  428.2    4.1    695012   4569220
   14935   2015-02-27  22:49:48        01:26  443.5    4.1    695044   4569220
   14935   2015-02-27  22:49:50        01:28  428.1    4.1    695096   4569220
   14935   2015-02-27  22:49:51        01:29  427.9    4.1    695176   4569220
   14935   2015-02-27  22:49:52        01:30  443.8    4.1    695220   4569220
   14935   2015-02-27  22:49:53        01:31  452.0    4.1    695228   4569220
   14935   2015-02-27  22:49:54        01:32  416.8    4.1    695280   4569220
   14935   2015-02-27  22:49:55        01:33  429.0    4.1    695300   4569220
   14935   2015-02-27  22:49:56        01:34  442.6    4.1    695300   4569220
   14935   2015-02-27  22:49:57        01:35  427.9    4.1    695348   4569220
   14935   2015-02-27  22:49:58        01:36  443.5    4.1    695372   4569220
   14935   2015-02-27  22:49:59        01:37  442.0    4.1    695380   4569220
   14935   2015-02-27  22:50:00        01:38  415.0    4.1    695392   4569220
   14935   2015-02-27  22:50:01        01:39  439.6    4.1    695400   4569220
   14935   2015-02-27  22:50:02        01:40  433.7    4.1    695412   4569220
   14935   2015-02-27  22:50:03        01:41  400.5    4.1    695428   4569220
   14935   2015-02-27  22:50:04        01:42  435.0    4.1    695464   4569220
   14935   2015-02-27  22:50:05        01:43  431.4    4.1    695508   4569220
   14935   2015-02-27  22:50:06        01:44  483.2    4.1    695548   4569220
   14935   2015-02-27  22:50:07        01:45  429.4    4.1    695568   4569220
   14935   2015-02-27  22:50:08        01:46  434.4    4.1    695568   4569220
   14935   2015-02-27  22:50:09        01:47  430.5    4.1    695576   4569220
   14935   2015-02-27  22:50:10        01:48  436.3    4.1    696064   4569220
   14935   2015-02-27  22:50:11        01:49  413.9    4.1    696096   4569220
   14935   2015-02-27  22:50:12        01:50  448.2    4.1    696132   4569220
   14935   2015-02-27  22:50:13        01:51  396.2    4.1    696140   4569220
   14935   2015-02-27  22:50:14        01:52  427.9    4.1    696216   4569220
   14935   2015-02-27  22:50:15        01:53  428.0    4.1    696236   4569220
   14935   2015-02-27  22:50:16        01:54  429.8    4.2    696336   4569220
   14935   2015-02-27  22:50:17        01:55  441.0    4.2    696352   4569220
   14935   2015-02-27  22:50:18        01:56  429.0    4.2    696364   4569220
   14935   2015-02-27  22:50:19        01:57  439.6    4.2    696388   4569220
   14935   2015-02-27  22:50:20        01:58  413.4    4.2    696400   4569220
   14935   2015-02-27  22:50:21        01:59  427.2    4.2    696400   4569220
   14935   2015-02-27  22:50:22        02:00  430.9    4.2    696424   4569220
   14935   2015-02-27  22:50:23        02:01  375.0    4.2    696436   4569220
   14935   2015-02-27  22:50:24        02:02  412.7    4.2    696444   4569220
   14935   2015-02-27  22:50:25        02:03  424.0    4.2    696464   4569220
   14935   2015-02-27  22:50:26        02:05  363.7    4.2    696508   4569220
   14935   2015-02-27  22:50:28        02:06  436.4    4.2    696524   4569220
   14935   2015-02-27  22:50:29        02:07  423.9    4.2    696560   4569220
   14935   2015-02-27  22:50:30        02:08  420.4    4.2    696628   4569220
   14935   2015-02-27  22:50:31        02:09  425.1    4.2    696636   4569220
   14935   2015-02-27  22:50:32        02:10  440.4    4.2    696668   4569220
   14935   2015-02-27  22:50:33        02:11  430.2    4.2    696728   4569220
   14935   2015-02-27  22:50:34        02:12  418.3    4.2    696752   4569220
   14935   2015-02-27  22:50:35        02:13  432.3    4.2    696772   4569220
   14935   2015-02-27  22:50:36        02:14  422.0    4.2    696792   4569220
   14935   2015-02-27  22:50:37        02:15  383.8    4.2    696800   4569220
   14935   2015-02-27  22:50:38        02:16  431.6    4.2    697888   4568336
   14935   2015-02-27  22:50:39        02:17  435.1    4.2    697932   4568336
   14935   2015-02-27  22:50:40        02:18  401.1    4.2    704344   4568336
   14935   2015-02-27  22:50:41        02:19  410.3    4.2    706692   4568336
   14935   2015-02-27  22:50:42        02:20  431.9    4.2    706692   4568336
   14935   2015-02-27  22:50:43        02:21  443.8    4.2    706720   4568336
   14935   2015-02-27  22:50:44        02:22  430.2    4.2    706728   4568336
   14935   2015-02-27  22:50:45        02:23  436.9    4.2    706752   4568336
   14935   2015-02-27  22:50:46        02:24  430.1    4.2    706756   4568336
   14935   2015-02-27  22:50:47        02:25  411.4    4.2    706772   4568336
   14935   2015-02-27  22:50:48        02:26  439.6    4.2    706780   4568336
   14935   2015-02-27  22:50:49        02:27  446.8    4.2    706784   4568336
   14935   2015-02-27  22:50:50        02:28  443.5    4.2    706784   4568336
   14935   2015-02-27  22:50:51        02:29  420.9    4.2    706792   4568336
   14935   2015-02-27  22:50:52        02:30  438.1    4.2    706788   4568336
   14935   2015-02-27  22:50:53        02:31  447.9    4.2    706792   4568336
   14935   2015-02-27  22:50:54        02:32  422.4    4.2    706816   4568336
   14935   2015-02-27  22:50:55        02:33  451.3    4.2    709680   4570104
   14935   2015-02-27  22:50:56        02:34  447.0    4.2    708500   4568680
   14935   2015-02-27  22:50:57        02:35  310.9    4.2    708580   4568680
   14935   2015-02-27  22:50:58        02:36  428.4    4.2    708584   4568680
   14935   2015-02-27  22:50:59        02:37  428.6    4.2    708596   4568680
   14935   2015-02-27  22:51:00        02:38  435.2    4.2    708596   4568680
   14935   2015-02-27  22:51:01        02:39  407.6    4.2    708640   4570728
   14935   2015-02-27  22:51:02        02:40  435.1    4.2    708640   4570728
   14935   2015-02-27  22:51:03        02:41  427.5    4.2    708728   4570728
   14935   2015-02-27  22:51:05        02:43  424.5    4.2    708740   4570728
   14935   2015-02-27  22:51:06        02:44  431.7    4.2    708756   4570728
   14935   2015-02-27  22:51:07        02:45  442.3    4.2    708756   4570728
   14935   2015-02-27  22:51:08        02:46  490.8    4.2    708756   4570728
   14935   2015-02-27  22:51:09        02:47  425.0    4.2    708784   4570728
   14935   2015-02-27  22:51:10        02:48  438.8    4.2    708784   4570728
   14935   2015-02-27  22:51:11        02:49  495.1    4.2    708780   4570728
   14935   2015-02-27  22:51:12        02:50  418.4    4.2    708796   4570728
   14935   2015-02-27  22:51:13        02:51  446.3    4.2    708812   4570728
   14935   2015-02-27  22:51:14        02:52  436.2    4.2    708812   4570728
   14935   2015-02-27  22:51:15        02:53  411.3    4.2    708828   4570728
   14935   2015-02-27  22:51:16        02:54  423.9    4.2    708836   4570728
   14935   2015-02-27  22:51:17        02:55  435.9    4.2    708856   4570728
   14935   2015-02-27  22:51:18        02:56  418.1    4.2    708856   4570728
   14935   2015-02-27  22:51:19        02:57  419.9    4.2    708864   4570728
   14935   2015-02-27  22:51:20        02:58  435.9    4.2    708864   4570728
   14935   2015-02-27  22:51:21        02:59  408.3    4.2    708884   4570728
   14935   2015-02-27  22:51:22        03:00  439.4    4.2    708124   4569904
   14935   2015-02-27  22:51:23        03:01  440.8    4.2    708124   4569904
   14935   2015-02-27  22:51:24        03:02  207.0    4.2    708120   4569904
   14935   2015-02-27  22:51:25        03:03  399.5    4.2    708124   4569904
   14935   2015-02-27  22:51:26        03:04  426.1    4.2    708188   4569904
   14935   2015-02-27  22:51:27        03:05  501.9    4.2    708192   4569904
   14935   2015-02-27  22:51:28        03:06  435.4    4.2    708196   4569904
   14935   2015-02-27  22:51:29        03:07  374.7    4.2    708196   4569904
   14935   2015-02-27  22:51:30        03:08  420.2    4.2    708196   4569904
   14935   2015-02-27  22:51:31        03:09  442.7    4.2    708200   4569904
   14935   2015-02-27  22:51:32        03:10  426.7    4.2    708204   4569904
   14935   2015-02-27  22:51:34        03:12  300.4    4.2    708200   4569904
   14935   2015-02-27  22:51:35        03:13  374.9    4.2    708208   4569904
   14935   2015-02-27  22:51:36        03:14  438.6    4.2    708212   4569904
   14935   2015-02-27  22:51:37        03:15  437.7    4.2    708220   4569904
   14935   2015-02-27  22:51:38        03:16  405.7    4.2    708232   4569904
   14935   2015-02-27  22:51:39        03:17  424.9    4.2    708232   4569904
   14935   2015-02-27  22:51:40        03:18  438.4    4.2    708232   4569904
   14935   2015-02-27  22:51:41        03:19  381.6    4.2    708280   4569904
   14935   2015-02-27  22:51:42        03:20  417.9    4.2    708300   4569904
   14935   2015-02-27  22:51:43        03:21  443.2    4.2    708300   4569904
   14935   2015-02-27  22:51:44        03:22  362.8    4.2    708296   4569904
   14935   2015-02-27  22:51:45        03:23  432.6    4.2    708308   4569904
   14935   2015-02-27  22:51:46        03:24  437.9    4.2    708312   4569904
   14935   2015-02-27  22:51:47        03:25  457.6    4.2    708312   4569904
   14935   2015-02-27  22:51:48        03:26  426.4    4.2    708316   4569904
   14935   2015-02-27  22:51:49        03:27  432.2    4.2    708316   4569904
   14935   2015-02-27  22:51:50        03:28  423.0    4.2    708332   4569904
   14935   2015-02-27  22:51:51        03:29  417.2    4.2    708360   4569904
   14935   2015-02-27  22:51:52        03:30  423.1    4.2    708360   4569904
   14935   2015-02-27  22:51:53        03:31  419.3    4.2    708380   4569904
   14935   2015-02-27  22:51:54        03:32  493.4    4.2    708376   4569904
   14935   2015-02-27  22:51:55        03:33  411.8    4.2    708380   4569904
   14935   2015-02-27  22:51:56        03:34  432.9    4.2    708392   4569904
   14935   2015-02-27  22:51:57        03:35  348.5    4.2    708408   4569904
   14935   2015-02-27  22:51:58        03:36  415.5    4.2    708408   4569904
   14935   2015-02-27  22:51:59        03:37  427.9    4.2    708404   4569904
   14935   2015-02-27  22:52:00        03:38  501.3    4.2    708404   4569904
   14935   2015-02-27  22:52:01        03:39  416.5    4.2    708408   4569904
   14935   2015-02-27  22:52:02        03:40  424.2    4.2    708416   4569904
   14935   2015-02-27  22:52:03        03:41  430.5    4.2    709216   4569904
   14935   2015-02-27  22:52:04        03:42  402.5    4.2    709244   4569904
   14935   2015-02-27  22:52:05        03:43  435.5    4.2    709244   4569904
   14935   2015-02-27  22:52:06        03:44  428.5    4.2    709264   4569904
   14935   2015-02-27  22:52:07        03:45  404.1    4.2    709268   4569904
   14935   2015-02-27  22:52:08        03:46  420.2    4.2    709268   4569904
   14935   2015-02-27  22:52:10        03:48  426.3    4.2    709272   4569904
   14935   2015-02-27  22:52:11        03:49  394.5    4.2    709292   4569904
   14935   2015-02-27  22:52:12        03:50  435.0    4.2    709292   4569904
   14935   2015-02-27  22:52:13        03:51  431.0    4.2    709300   4569904
   14935   2015-02-27  22:52:14        03:52  427.0    4.2    709360   4569904
   14935   2015-02-27  22:52:15        03:53  413.7    4.2    709376   4569904
   14935   2015-02-27  22:52:16        03:54  433.3    4.2    709420   4569904
   14935   2015-02-27  22:52:17        03:55  428.2    4.2    709452   4569904
   14935   2015-02-27  22:52:18        03:56  433.0    4.2    709452   4569904
   14935   2015-02-27  22:52:19        03:57  437.7    4.2    709552   4569904
   14935   2015-02-27  22:52:20        03:58  451.4    4.2    709576   4569904
   14935   2015-02-27  22:52:21        03:59  382.6    4.2    709580   4569904
   14935   2015-02-27  22:52:22        04:00  451.7    4.2    709584   4569904
   14935   2015-02-27  22:52:23        04:01  455.1    4.2    710100   4569904
   14935   2015-02-27  22:52:24        04:02  510.5    4.2    710096   4569904
   14935   2015-02-27  22:52:25        04:03  424.5    4.2    710136   4569904
