     PID         DATE      TIME      ELAPSED    CPU    MEM       RSS     VSIZE
   12917   2015-02-27  22:20:31        00:46  248.4    4.1    696164   4557476
   12908   2015-02-27  22:20:31        02:13    0.0   12.8   2148656   6416672
   12917   2015-02-27  22:20:32        00:47  493.4    4.2    696948   4565996
   12908   2015-02-27  22:20:32        02:14    0.0   12.8   2148568   6415636
   12917   2015-02-27  22:20:33        00:48  309.2    4.2    702564   4563412
   12908   2015-02-27  22:20:33        02:15    0.0   12.8   2148568   6415636
   12917   2015-02-27  22:20:34        00:49  448.1    4.2    703632   4569500
   12908   2015-02-27  22:20:34        02:16    0.0   12.8   2148568   6415636
   12917   2015-02-27  22:20:35        00:50  450.9    4.2    703352   4557004
   12908   2015-02-27  22:20:35        02:17    0.0   12.8   2148568   6415636
   12917   2015-02-27  22:20:36        00:51  437.6    4.2    703768   4564332
   12908   2015-02-27  22:20:36        02:18    0.0   12.8   2148656   6416672
   12917   2015-02-27  22:20:37        00:52  320.9    4.2    703984   4557252
   12908   2015-02-27  22:20:37        02:19    0.0   12.8   2148568   6415636
   12917   2015-02-27  22:20:38        00:53  414.2    4.2    704304   4564660
   12908   2015-02-27  22:20:38        02:20    0.0   12.8   2148568   6415636
   12917   2015-02-27  22:20:39        00:54  428.0    4.2    704256   4568596
   12908   2015-02-27  22:20:39        02:21    0.0   12.8   2148568   6415636
   12917   2015-02-27  22:20:40        00:55  434.4    4.2    704552   4561452
   12908   2015-02-27  22:20:40        02:22    0.0   12.8   2148568   6415636
   12917   2015-02-27  22:20:41        00:56  433.8    4.2    704524   4567236
   12908   2015-02-27  22:20:41        02:23    0.0   12.8   2148656   6416672
   12917   2015-02-27  22:20:42        00:57  377.4    4.2    705684   4562080
   12908   2015-02-27  22:20:42        02:24    0.0   12.8   2148568   6415636
   12917   2015-02-27  22:20:43        00:58  418.0    4.2    705728   4565716
   12908   2015-02-27  22:20:43        02:25    0.0   12.8   2148568   6415636
   12917   2015-02-27  22:20:44        00:59  341.3    4.2    705700   4560448
   12908   2015-02-27  22:20:44        02:26    0.0   12.8   2148568   6415636
   12917   2015-02-27  22:20:45        01:00  516.2    4.3    713368   4582948
   12908   2015-02-27  22:20:45        02:27    0.0   12.8   2148568   6415636
   12917   2015-02-27  22:20:46        01:01  441.3    4.2    708184   4573884
   12908   2015-02-27  22:20:46        02:28    0.0   12.8   2148696   6416672
   12917   2015-02-27  22:20:47        01:02  358.2    4.2    708188   4570328
   12908   2015-02-27  22:20:47        02:29    0.0   12.8   2148612   6415636
   12917   2015-02-27  22:20:48        01:03  433.6    4.2    708872   4578596
   12908   2015-02-27  22:20:48        02:30    0.0   12.8   2148612   6415636
   12917   2015-02-27  22:20:49        01:04  438.0    4.2    708616   4570328
   12908   2015-02-27  22:20:49        02:31    0.0   12.8   2148612   6415636
   12917   2015-02-27  22:20:50        01:05  432.7    4.2    709256   4578108
   12908   2015-02-27  22:20:50        02:32    0.0   12.8   2148700   6416672
   12917   2015-02-27  22:20:51        01:06  452.8    4.2    708904   4570328
   12908   2015-02-27  22:20:51        02:33    0.0   12.8   2148612   6415636
   12917   2015-02-27  22:20:52        01:07  436.5    4.2    709276   4582676
   12908   2015-02-27  22:20:52        02:34    0.0   12.8   2148608   6415636
   12917   2015-02-27  22:20:53        01:08  434.5    4.2    709268   4572256
   12908   2015-02-27  22:20:53        02:35    0.0   12.8   2148612   6415636
   12917   2015-02-27  22:20:54        01:09  414.1    4.2    709112   4577904
   12908   2015-02-27  22:20:54        02:36    0.0   12.8   2148612   6415636
   12917   2015-02-27  22:20:56        01:11  427.7    4.2    709324   4575372
   12908   2015-02-27  22:20:56        02:38    0.3   12.8   2148700   6416672
   12917   2015-02-27  22:20:57        01:12  426.1    4.2    709004   4570328
   12908   2015-02-27  22:20:57        02:39    0.0   12.8   2148612   6415636
   12917   2015-02-27  22:20:58        01:13  426.7    4.2    709412   4577368
   12908   2015-02-27  22:20:58        02:40    0.0   12.8   2148612   6415636
   12917   2015-02-27  22:20:59        01:14  419.2    4.2    709028   4570328
